11/17/2018-10:46:59.686494  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.18:52626 -> 10.128.0.7:4425
11/17/2018-17:28:53.861184  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 196.52.43.94:54272 -> 10.128.0.7:21
11/17/2018-17:28:58.541092  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52856 -> 169.254.169.254:80
11/17/2018-17:29:20.668213  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52854 -> 169.254.169.254:80
11/17/2018-17:29:49.169289  [**] [1:2008578:6] ET SCAN Sipvicious Scan [**] [Classification: Attempted Information Leak] [Priority: 2] {UDP} 91.229.79.3:5069 -> 10.128.0.7:5060
11/17/2018-17:29:49.169289  [**] [1:2011716:4] ET SCAN Sipvicious User-Agent Detected (friendly-scanner) [**] [Classification: Attempted Information Leak] [Priority: 2] {UDP} 91.229.79.3:5069 -> 10.128.0.7:5060
11/17/2018-17:29:58.080546  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52858 -> 169.254.169.254:80
11/17/2018-17:29:58.558912  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52860 -> 169.254.169.254:80
11/17/2018-17:30:43.691361  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52862 -> 169.254.169.254:80
11/17/2018-17:30:58.577365  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52866 -> 169.254.169.254:80
11/17/2018-17:31:28.104376  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52864 -> 169.254.169.254:80
11/17/2018-17:31:57.391681  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 185.211.245.168:52690 -> 10.128.0.7:1006
11/17/2018-17:31:58.596710  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52870 -> 169.254.169.254:80
11/17/2018-17:32:06.713808  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52868 -> 169.254.169.254:80
11/17/2018-17:32:58.128141  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52872 -> 169.254.169.254:80
11/17/2018-17:32:58.614551  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52874 -> 169.254.169.254:80
11/17/2018-17:33:29.736055  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52876 -> 169.254.169.254:80
11/17/2018-17:33:57.854592  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.28:54906 -> 10.128.0.7:25373
11/17/2018-17:33:58.633817  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52880 -> 169.254.169.254:80
11/17/2018-17:34:28.152203  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52878 -> 169.254.169.254:80
11/17/2018-17:34:33.948167  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 185.153.198.250:52633 -> 10.128.0.7:33990
11/17/2018-17:34:42.268154  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 122.228.19.80:8596 -> 10.128.0.7:55553
11/17/2018-17:34:52.758865  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52882 -> 169.254.169.254:80
11/17/2018-17:34:58.652571  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52884 -> 169.254.169.254:80
11/17/2018-17:35:15.231103  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.26:53248 -> 10.128.0.7:62023
11/17/2018-17:35:58.176966  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52886 -> 169.254.169.254:80
11/17/2018-17:35:58.670604  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52890 -> 169.254.169.254:80
11/17/2018-17:36:15.781514  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52888 -> 169.254.169.254:80
11/17/2018-17:36:58.052777  [**] [1:2403344:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 23 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 31.208.92.150:48521 -> 10.128.0.7:23
11/17/2018-17:36:58.688962  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52894 -> 169.254.169.254:80
11/17/2018-17:37:21.981023  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:36061 -> 10.128.0.7:8088
11/17/2018-17:37:28.201926  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52892 -> 169.254.169.254:80
11/17/2018-17:37:38.804197  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52896 -> 169.254.169.254:80
11/17/2018-17:37:58.707285  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52898 -> 169.254.169.254:80
11/17/2018-17:38:58.226949  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52900 -> 169.254.169.254:80
11/17/2018-17:38:58.726448  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52904 -> 169.254.169.254:80
11/17/2018-17:39:01.826654  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52902 -> 169.254.169.254:80
11/17/2018-17:39:02.916253  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.62:54881 -> 10.128.0.7:4303
11/17/2018-17:39:09.404147  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 5.188.206.22:55821 -> 10.128.0.7:32701
11/17/2018-17:39:09.404147  [**] [1:2403312:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 7 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 5.188.206.22:55821 -> 10.128.0.7:32701
11/17/2018-17:39:50.296647  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 125.64.94.208:58106 -> 10.128.0.7:3005
11/17/2018-17:39:58.745106  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52908 -> 169.254.169.254:80
11/17/2018-17:40:24.849815  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52910 -> 169.254.169.254:80
11/17/2018-17:40:28.250664  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52906 -> 169.254.169.254:80
11/17/2018-17:40:58.763762  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52912 -> 169.254.169.254:80
11/17/2018-17:41:34.410874  [**] [1:2403396:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 49 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 58.218.213.74:13949 -> 10.128.0.7:2222
11/17/2018-17:41:41.748013  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 198.108.67.87:10752 -> 10.128.0.7:3333
11/17/2018-17:41:47.872317  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52914 -> 169.254.169.254:80
11/17/2018-17:41:58.274842  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52916 -> 169.254.169.254:80
11/17/2018-17:41:58.782428  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52918 -> 169.254.169.254:80
11/17/2018-17:42:49.958399  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.7:52292 -> 10.128.0.7:52402
11/17/2018-17:42:58.801190  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52924 -> 169.254.169.254:80
11/17/2018-17:43:10.895334  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52920 -> 169.254.169.254:80
11/17/2018-17:43:28.299660  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52922 -> 169.254.169.254:80
11/17/2018-17:43:47.382374  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:50273 -> 10.128.0.7:8088
11/17/2018-17:43:49.041843  [**] [1:2010937:3] ET SCAN Suspicious inbound to mySQL port 3306 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 122.114.137.181:6000 -> 10.128.0.7:3306
11/17/2018-17:43:58.820444  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52926 -> 169.254.169.254:80
11/17/2018-17:44:33.917967  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52928 -> 169.254.169.254:80
11/17/2018-17:44:58.325167  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52930 -> 169.254.169.254:80
11/17/2018-17:44:58.838819  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52932 -> 169.254.169.254:80
11/17/2018-17:45:23.163289  [**] [1:2403428:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 65 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 71.6.165.200:23320 -> 10.128.0.7:7071
11/17/2018-17:45:56.940428  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52934 -> 169.254.169.254:80
11/17/2018-17:45:58.856721  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52938 -> 169.254.169.254:80
11/17/2018-17:46:28.350032  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52936 -> 169.254.169.254:80
11/17/2018-17:46:58.874898  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52942 -> 169.254.169.254:80
11/17/2018-17:47:19.963496  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52940 -> 169.254.169.254:80
11/17/2018-17:47:40.655288  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.38:53428 -> 10.128.0.7:46956
11/17/2018-17:47:58.399747  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52944 -> 169.254.169.254:80
11/17/2018-17:47:58.893963  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52946 -> 169.254.169.254:80
11/17/2018-17:48:42.985377  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52948 -> 169.254.169.254:80
11/17/2018-17:48:43.446464  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 77.72.85.8:42609 -> 10.128.0.7:55296
11/17/2018-17:48:43.446464  [**] [1:2403438:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 70 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 77.72.85.8:42609 -> 10.128.0.7:55296
11/17/2018-17:48:58.912721  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52952 -> 169.254.169.254:80
11/17/2018-17:49:28.424823  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52950 -> 169.254.169.254:80
11/17/2018-17:49:58.931606  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52956 -> 169.254.169.254:80
11/17/2018-17:50:06.008125  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52954 -> 169.254.169.254:80
11/17/2018-17:50:13.864171  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 196.52.43.120:65233 -> 10.128.0.7:23
11/17/2018-17:50:58.449482  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52958 -> 169.254.169.254:80
11/17/2018-17:50:58.949909  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52960 -> 169.254.169.254:80
11/17/2018-17:51:29.060907  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52962 -> 169.254.169.254:80
11/17/2018-17:51:58.969025  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52966 -> 169.254.169.254:80
11/17/2018-17:52:28.473432  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52964 -> 169.254.169.254:80
11/17/2018-17:52:30.278722  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.35:56106 -> 10.128.0.7:63143
11/17/2018-17:52:52.084609  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52968 -> 169.254.169.254:80
11/17/2018-17:52:58.987385  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52970 -> 169.254.169.254:80
11/17/2018-17:53:09.755999  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 198.108.67.61:6783 -> 10.128.0.7:902
11/17/2018-17:53:42.846596  [**] [1:2011716:4] ET SCAN Sipvicious User-Agent Detected (friendly-scanner) [**] [Classification: Attempted Information Leak] [Priority: 2] {UDP} 54.39.32.208:11044 -> 10.128.0.7:5060
11/17/2018-17:53:56.242289  [**] [1:2010935:3] ET SCAN Suspicious inbound to MSSQL port 1433 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 211.154.146.34:62737 -> 10.128.0.7:1433
11/17/2018-17:53:58.498642  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52972 -> 169.254.169.254:80
11/17/2018-17:53:59.006089  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52976 -> 169.254.169.254:80
11/17/2018-17:54:15.107267  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52974 -> 169.254.169.254:80
11/17/2018-17:54:59.024032  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52980 -> 169.254.169.254:80
11/17/2018-17:55:09.573088  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:50707 -> 10.128.0.7:8088
11/17/2018-17:55:28.523083  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52978 -> 169.254.169.254:80
11/17/2018-17:55:38.130059  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52982 -> 169.254.169.254:80
11/17/2018-17:55:59.042461  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52984 -> 169.254.169.254:80
11/17/2018-17:56:13.928483  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 198.108.67.37:26916 -> 10.128.0.7:8442
11/17/2018-17:56:15.005446  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.30:49708 -> 10.128.0.7:21053
11/17/2018-17:56:58.547810  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52986 -> 169.254.169.254:80
11/17/2018-17:56:59.060925  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52990 -> 169.254.169.254:80
11/17/2018-17:57:01.151294  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52988 -> 169.254.169.254:80
11/17/2018-17:57:59.079325  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52994 -> 169.254.169.254:80
11/17/2018-17:58:03.532756  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 109.248.9.13:52967 -> 10.128.0.7:6606
11/17/2018-17:58:24.173865  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52996 -> 169.254.169.254:80
11/17/2018-17:58:28.570729  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52992 -> 169.254.169.254:80
11/17/2018-17:58:59.098102  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:52998 -> 169.254.169.254:80
11/17/2018-17:59:47.196533  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53000 -> 169.254.169.254:80
11/17/2018-17:59:49.290334  [**] [1:2403376:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 39 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 45.55.35.13:42162 -> 10.128.0.7:8088
11/17/2018-17:59:58.594758  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53002 -> 169.254.169.254:80
11/17/2018-17:59:59.117203  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53004 -> 169.254.169.254:80
11/17/2018-17:59:59.376234  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.18:51868 -> 10.128.0.7:42948
11/17/2018-18:00:21.494653  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.49:42167 -> 10.128.0.7:59659
11/17/2018-18:00:59.136554  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53010 -> 169.254.169.254:80
11/17/2018-18:01:05.248105  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.51:55926 -> 10.128.0.7:63764
11/17/2018-18:01:10.219524  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53006 -> 169.254.169.254:80
11/17/2018-18:01:28.618934  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53008 -> 169.254.169.254:80
11/17/2018-18:01:32.817091  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.30:59766 -> 10.128.0.7:38661
11/17/2018-18:01:59.155369  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53012 -> 169.254.169.254:80
11/17/2018-18:02:33.241267  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53014 -> 169.254.169.254:80
11/17/2018-18:02:58.643430  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53016 -> 169.254.169.254:80
11/17/2018-18:02:59.174475  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53018 -> 169.254.169.254:80
11/17/2018-18:03:56.286514  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53020 -> 169.254.169.254:80
11/17/2018-18:03:59.192893  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53024 -> 169.254.169.254:80
11/17/2018-18:04:06.273551  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:37187 -> 10.128.0.7:8088
11/17/2018-18:04:28.667625  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53022 -> 169.254.169.254:80
11/17/2018-18:04:33.016087  [**] [1:2403430:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 66 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 72.151.142.147:42670 -> 10.128.0.7:22
11/17/2018-18:04:57.724417  [**] [1:2010935:3] ET SCAN Suspicious inbound to MSSQL port 1433 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 181.210.19.254:56309 -> 10.128.0.7:1433
11/17/2018-18:04:59.212086  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53028 -> 169.254.169.254:80
11/17/2018-18:05:19.309336  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:53026 -> 169.254.169.254:80
11/17/2018-18:05:23.311155  [**] [1:2008578:6] ET SCAN Sipvicious Scan [**] [Classification: Attempted Information Leak] [Priority: 2] {UDP} 107.173.219.5:5069 -> 10.128.0.7:5060
